"ACCOUNT:","JEN001 - JENS SPOON PTY LTD"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","28534.89"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","0.00"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","CURRENT"
"INCLUDE:","UD PAYMENTS, UD CHEQUES, CREDIT CLAIMS"
"EXCLUDE:","ALLOCATION DETAIL"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"49","05","00012976","Crd Note","14/07/2025","","DN#12693-EMPTY","","JENS SPOON PTY LTD","-6727.50","13507.50"
"50","05","00044797","Invoice","14/07/2025","","DN#12693","00011752","JENS SPOON PTY LTD","4825.72","18333.22"
"51","05","00044798","Invoice","14/07/2025","","DN#12693-EMPTY","00011753","JENS SPOON PTY LTD","7245.00","25578.22"
"52","05","00040266","Payment","23/07/2025","","TRANSF | STAT 116","","JENS SPOON PTY LTD","-12738.70","12839.52"
"53","05","00013044","Crd Note","24/07/2025","","D/N 12723","","JENS SPOON PTY LTD","-6727.50","6112.02"
"54","05","00045088","Invoice","24/07/2025","","D/N 12723","00011830","JENS SPOON PTY LTD","3274.60","9386.62"
"55","05","00045092","Invoice","24/07/2025","","D/N 12723","00011831","JENS SPOON PTY LTD","4140.00","13526.62"
"56","06","00045372","Invoice","04/08/2025","","DN#20061","00012053","JENS SPOON PTY LTD","4825.72","18352.34"
"57","06","00045373","Invoice","04/08/2025","","DN#20061-EMPTY","00012054","JENS SPOON PTY LTD","7245.00","25597.34"
"58","06","00013128","Crd Note","05/08/2025","","DN#20061-EMPTY","","JENS SPOON PTY LTD","-6727.50","18869.84"
"59","06","00013226","Crd Note","14/08/2025","","DN#20316-EMPTY","","JENS SPOON PTY LTD","-4140.00","14729.84"
"60","06","00045635","Invoice","14/08/2025","","DN#20316","00012103","JENS SPOON PTY LTD","3274.60","18004.44"
"61","06","00045636","Invoice","14/08/2025","","DN#20316-EMPTY","00012104","JENS SPOON PTY LTD","4140.00","22144.44"
"62","06","00045758","Invoice","19/08/2025","","DN#20521","00012164","JENS SPOON PTY LTD","4472.12","26616.56"
"63","06","00045759","Invoice","19/08/2025","","DN#20521-EMPTY","00012165","JENS SPOON PTY LTD","6727.50","33344.06"
"64","06","00013267","Crd Note","20/08/2025","","DN#20521-EMPTY","","JENS SPOON PTY LTD","-6210.00","27134.06"
"65","06","00040745","Payment","21/08/2025","","TRANSF | STAT 117","","JENS SPOON PTY LTD","-13009.30","14124.76"
"66","07","00046057","Invoice","01/09/2025","","DN#20458","","JENS SPOON PTY LTD","3206.43","17331.19"
"67","07","00046058","Invoice","01/09/2025","","DN#20458-EMPTY","","JENS SPOON PTY LTD","4140.00","21471.19"
"68","07","00013355","Crd Note","03/09/2025","","DN#20458-EMPTY","","JENS SPOON PTY LTD","-4657.50","16813.69"
"69","07","00013432","Crd Note","03/09/2025","","DN#20458-EMPTY","","JENS SPOON PTY LTD","-517.50","16296.19"
"70","07","00046459","Invoice","17/09/2025","","DN#21039","","JENS SPOON PTY LTD","3074.99","19371.18"
"71","07","00046460","Invoice","17/09/2025","","DN#21039-EMPTY","","JENS SPOON PTY LTD","4140.00","23511.18"
"72","07","00013498","Crd Note","18/09/2025","","DN#21039-EMPTY","","JENS SPOON PTY LTD","-5692.50","17818.68"
"73","07","00041247","Payment","18/09/2025","","TRANSF | STAT 118","","JENS SPOON PTY LTD","-14124.10","3694.58"
"74","07","00046626","Invoice","23/09/2025","","DN#20400","","JENS SPOON PTY LTD","3074.99","6769.57"
"75","07","00046627","Invoice","23/09/2025","","DN#20400-EMPTY","","JENS SPOON PTY LTD","4140.00","10909.57"
"76","07","00013541","Crd Note","25/09/2025","","DN#20400-EMPTY","","JENS SPOON PTY LTD","-4140.00","6769.57"
"77","08","00013625","Crd Note","06/10/2025","","DN-20168-EMPTY","","JENS SPOON PTY LTD","-5692.50","1077.07"
"78","08","00046904","Invoice","06/10/2025","","DN-20168","00012511","JENS SPOON PTY LTD","3074.99","4152.06"
"79","08","00046905","Invoice","06/10/2025","","DN-20168-EMPTY","00012512","JENS SPOON PTY LTD","4140.00","8292.06"
"80","08","00013679","Crd Note","14/10/2025","","DN#20720-EMPTY","","JENS SPOON PTY LTD","-4140.00","4152.06"
"81","08","00047082","Invoice","14/10/2025","","DN#20720","","JENS SPOON PTY LTD","3560.51","7712.57"
"82","08","00047083","Invoice","14/10/2025","","DN#20720-EMPTY","","JENS SPOON PTY LTD","5175.00","12887.57"
"83","08","00041812","Payment","15/10/2025","","TRANSF | STAT 119","","JENS SPOON PTY LTD","-6769.57","6118.00"
"84","08","00013738","Crd Note","24/10/2025","","DN#20619-EMPTY","","JENS SPOON PTY LTD","-1035.00","5083.00"
"85","08","00047273","Invoice","24/10/2025","","DN#20619","","JENS SPOON PTY LTD","971.06","6054.06"
"86","08","00047274","Invoice","24/10/2025","","DN#20619-EMPTY","","JENS SPOON PTY LTD","2070.00","8124.06"
"87","08","00013756","Crd Note","27/10/2025","","DN#20630-EMPTY","","JENS SPOON PTY LTD","-4140.00","3984.06"
"88","08","00047341","Invoice","27/10/2025","","DN#20630","","JENS SPOON PTY LTD","3074.99","7059.05"
"89","08","00047342","Invoice","27/10/2025","","DN#20630-EMPTY","","JENS SPOON PTY LTD","4140.00","11199.05"
"90","09","00047591","Invoice","10/11/2025","","DN#20816","","JENS SPOON PTY LTD","3017.99","14217.04"
"91","09","00047592","Invoice","10/11/2025","","DN#20816-EMPTY","","JENS SPOON PTY LTD","4140.00","18357.04"
"92","09","00013839","Crd Note","11/11/2025","","DN#20816-EMPTY","","JENS SPOON PTY LTD","-4140.00","14217.04"
"93","09","00042224","Payment","12/11/2025","","TRANSF | STAT 120","","JENS SPOON PTY LTD","-11199.05","3017.99"
"94","09","00047808","Invoice","20/11/2025","","DN#20849","","JENS SPOON PTY LTD","4209.33","7227.32"
"95","09","00047809","Invoice","20/11/2025","","DN#20849-EMPTY","","JENS SPOON PTY LTD","6727.50","13954.82"
"96","09","00013918","Crd Note","21/11/2025","","DN#20849-EMPTY","","JENS SPOON PTY LTD","-7762.50","6192.32"
"97","10","00048073","Invoice","03/12/2025","","DN#21185","","JENS SPOON PTY LTD","3017.99","9210.31"
"98","10","00048074","Invoice","03/12/2025","","DN#21185-EMPTY","","JENS SPOON PTY LTD","4140.00","13350.31"
"99","10","00014000","Crd Note","04/12/2025","","DN#21185-EMPTY","","JENS SPOON PTY LTD","-4140.00","9210.31"
"100","10","00042597","Payment","10/12/2025","","TRANSF | STAT 121","","JENS SPOON PTY LTD","-6192.32","3017.99"
"101","10","00048328","Invoice","17/12/2025","","DN#21426","","JENS SPOON PTY LTD","3032.41","6050.40"
"102","10","00048329","Invoice","17/12/2025","","DN#21426-EMPTY","","JENS SPOON PTY LTD","4140.00","10190.40"
"103","10","00014101","Crd Note","18/12/2025","","DN#21426-EMPTY","","JENS SPOON PTY LTD","-4140.00","6050.40"
"104","10","00014163","Crd Note","24/12/2025","","DN-20951-EMPTY","","JENS SPOON PTY LTD","-4140.00","1910.40"
"105","10","00048471","Invoice","24/12/2025","","DN-20951","","JENS SPOON PTY LTD","3032.41","4942.81"
"106","10","00048473","Invoice","24/12/2025","","DN-20951-EMPTY","","JENS SPOON PTY LTD","4140.00","9082.81"
"107","11","00042917","Payment","07/01/2026","","TRANSF | STAT 122","","JENS SPOON PTY LTD","-9082.81","0.00"
"108","11","00014231","Crd Note","08/01/2026","","DN-21759-EMPTY","","JENS SPOON PTY LTD","-4140.00","-4140.00"
"109","11","00048675","Invoice","08/01/2026","","DN-21759","00012799","JENS SPOON PTY LTD","3032.41","-1107.59"
"110","11","00048676","Invoice","08/01/2026","","DN-21759-EMPTY","00012800","JENS SPOON PTY LTD","4140.00","3032.41"
"111","12","00049067","Invoice","02/02/2026","","DN#21517","00013043","JENS SPOON PTY LTD","3052.49","6084.90"
"112","12","00014374","Crd Note","03/02/2026","","DN#21517-EMPTY","","JENS SPOON PTY LTD","-4140.00","1944.90"
"113","12","00049068","Invoice","03/02/2026","","DN#21517-EMPTY","00013044","JENS SPOON PTY LTD","4140.00","6084.90"
"114","12","00043367","Payment","17/02/2026","","TRANSF | STAT 123","","JENS SPOON PTY LTD","-3032.41","3052.49"
"115","12","00049287","Invoice","17/02/2026","","DN-21902","00013156","JENS SPOON PTY LTD","3084.02","6136.51"
"116","12","00049288","Invoice","17/02/2026","","DN-21902-EMPTY","00013157","JENS SPOON PTY LTD","4140.00","10276.51"
"117","12","00014445","Crd Note","19/02/2026","","DN-21902-EMPTY","","JENS SPOON PTY LTD","-4140.00","6136.51"
"118","12","00049379","Invoice","23/02/2026","","DN`21271","00013243","JENS SPOON PTY LTD","3084.02","9220.53"
"119","12","00049380","Invoice","23/02/2026","","DN`21271-EMPTY","00013244","JENS SPOON PTY LTD","4140.00","13360.53"
"120","12","00014477","Crd Note","24/02/2026","","DN`21271-EMPTY","","JENS SPOON PTY LTD","-4140.00","9220.53"
"121","13","00049609","Invoice","06/03/2026","","DN#22114","00013360","JENS SPOON PTY LTD","2589.05","11809.58"
"122","13","00049610","Invoice","06/03/2026","","DN#22114EMPTY","00013361","JENS SPOON PTY LTD","3450.00","15259.58"
"123","13","00014556","Crd Note","09/03/2026","","DN#22114EMPTY","","JENS SPOON PTY LTD","-3450.00","11809.58"
"124","13","00043638","Payment","12/03/2026","","TRANSF | STAT 124","","JENS SPOON PTY LTD","-9220.53","2589.05"
"125","13","00049752","Invoice","16/03/2026","","DN#22130","00013453","JENS SPOON PTY LTD","3597.41","6186.46"
"126","13","00049753","Invoice","16/03/2026","","DN#22130-EMPTY","00013456","JENS SPOON PTY LTD","5175.00","11361.46"
"127","13","00014601","Crd Note","17/03/2026","","DN#22130-EMPTY","","JENS SPOON PTY LTD","-4657.50","6703.96"
"128","14","00014698","Crd Note","02/04/2026","","DN-22040-EMPTY","","JENS SPOON PTY LTD","-5692.50","1011.46"
"129","14","00050051","Invoice","02/04/2026","","DN-22040","00013607","JENS SPOON PTY LTD","4578.50","5589.96"
"130","14","00050052","Invoice","02/04/2026","","DN-22040-EMPTY","00013608","JENS SPOON PTY LTD","7245.00","12834.96"
"131","14","00043927","Payment","08/04/2026","","TRANSF | STAT 125","","JENS SPOON PTY LTD","-6703.96","6131.00"
"132","14","00014729","Crd Note","09/04/2026","","DN-22304-EMPTY","","JENS SPOON PTY LTD","-4140.00","1991.00"
"133","14","00050146","Invoice","09/04/2026","","DN-22304","00013664","JENS SPOON PTY LTD","3448.83","5439.83"
"134","14","00050147","Invoice","09/04/2026","","DN-22304-EMPTY","00013665","JENS SPOON PTY LTD","4140.00","9579.83"
"135","14","00050318","Invoice","20/04/2026","","DN-22337","00013739","JENS SPOON PTY LTD","3448.83","13028.66"
"136","14","00014784","Crd Note","21/04/2026","","DN-22337-EMPTY","","JENS SPOON PTY LTD","-4140.00","8888.66"
"137","14","00050319","Invoice","21/04/2026","","DN-22337-EMPTY","00013740","JENS SPOON PTY LTD","4140.00","13028.66"
"138","15","00050536","Invoice","05/05/2026","","DN#22364","00013808","JENS SPOON PTY LTD","5082.47","18111.13"
"139","15","00050537","Invoice","05/05/2026","","DN#22364-EMPTY","00013809","JENS SPOON PTY LTD","7245.00","25356.13"
"140","15","00050939","Invoice","05/05/2026","","DN#22364-EMPTY","","JENS SPOON PTY LTD","7245.00","32601.13"
"141","15","00014864","Crd Note","06/05/2026","","DN#22364-EMPTY","","JENS SPOON PTY LTD","-5865.00","26736.13"
"142","15","00014994","Crd Note","06/05/2026","","DN#22364-EMPTY","","JENS SPOON PTY LTD","-1380.00","25356.13"
"143","15","00014995","Crd Note","06/05/2026","","DN#22364-EMPTY","","JENS SPOON PTY LTD","-6210.00","19146.13"
"144","15","00050753","Invoice","18/05/2026","","DN#22734","","JENS SPOON PTY LTD","3951.91","23098.04"
"145","15","00050754","Invoice","18/05/2026","","DN#22734","","JENS SPOON PTY LTD","4140.00","27238.04"
"146","15","00014922","Crd Note","19/05/2026","","DN#22734","","JENS SPOON PTY LTD","-4140.00","23098.04"
"147","15","00050970","Invoice","01/06/2026","","DN#22452","","JENS SPOON PTY LTD","3293.25","26391.29"
"148","15","00050971","Invoice","01/06/2026","","DN#22452-EMPTY","","JENS SPOON PTY LTD","3450.00","29841.29"
"149","16","00015007","Crd Note","02/06/2026","","DN#22452-EMPTY","","JENS SPOON PTY LTD","-5520.00","24321.29"
"150","16","00051154","Invoice","11/06/2026","","DN#22474","","JENS SPOON PTY LTD","4866.88","29188.17"
"151","16","00051155","Invoice","11/06/2026","","DN#22474","","JENS SPOON PTY LTD","5692.50","34880.67"
"152","16","00015066","Crd Note","15/06/2026","","DN#22474","","JENS SPOON PTY LTD","-5692.50","29188.17"
"153","16","00051387","Invoice","23/06/2026","","DN#22914","","JENS SPOON PTY LTD","3934.93","33123.10"
"154","16","00051388","Invoice","23/06/2026","","DN#22914 EMPTIES","","JENS SPOON PTY LTD","4140.00","37263.10"
"155","16","00015114","Crd Note","24/06/2026","","DN#22914 EMPTIES","","JENS SPOON PTY LTD","-5175.00","32088.10"
"156","16","00044878","Payment","25/06/2026","","TRANSF | STAT 127","","JENS SPOON PTY LTD","-10000.00","22088.10"
"157","17","00015193","Crd Note","03/07/2026","","DN#22673=EMPTY","","JENS SPOON PTY LTD","-1035.00","21053.10"
"158","17","00051564","Invoice","03/07/2026","","DN#22673","","JENS SPOON PTY LTD","623.88","21676.98"
"159","17","00051565","Invoice","03/07/2026","","DN#22673=EMPTY","","JENS SPOON PTY LTD","1035.00","22711.98"
"160","17","00015204","Crd Note","07/07/2026","","DN#22679=EMPTY","","JENS SPOON PTY LTD","-5692.50","17019.48"
"161","17","00015205","Crd Note","07/07/2026","","DN#22679","","JENS SPOON PTY LTD","-4887.10","12132.38"
"162","17","00051669","Invoice","07/07/2026","","DN#22679","","JENS SPOON PTY LTD","4887.10","17019.48"
"163","17","00051670","Invoice","07/07/2026","","DN#22679=EMPTY","","JENS SPOON PTY LTD","5692.50","22711.98"
"164","17","00015220","Crd Note","08/07/2026","","DN#22679=EMPTY","","JENS SPOON PTY LTD","-5692.50","17019.48"
"165","17","00051691","Invoice","08/07/2026","","DN#22679","","JENS SPOON PTY LTD","4887.10","21906.58"
"166","17","00051692","Invoice","08/07/2026","","DN#22679=EMPTY","","JENS SPOON PTY LTD","5692.50","27599.08"
"167","17","00015258","Crd Note","14/07/2026","","DN#22816=EMPTY","","JENS SPOON PTY LTD","-1552.50","26046.58"
"168","17","00051823","Invoice","14/07/2026","","DN#22816","","JENS SPOON PTY LTD","935.81","26982.39"
"169","17","00051824","Invoice","14/07/2026","","DN#22816=EMPTY","","JENS SPOON PTY LTD","1552.50","28534.89"
"TOTAL TRANSACTIONS: 28534.89","","","","","","","","","",""
