"ACCOUNT:","TWK002 - TWK AGRI PTY LTD"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","89543.71"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","0.00"
"SORT ORDER:","ENTRY TYPE"
"YEAR:","2025 MARCH"
"EXCLUDE:","ALLOCATION DETAIL"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"55","02","00030419","Payment","25/04/2024","","TRANSF | STAT 101","","TWK AGRI","-28428.84","221193.62"
"56","03","00031365","Payment","27/05/2024","","TRANSF | STAT 102","","TWK AGRI","-11721.10","209472.52"
"57","04","00031558","Payment","26/06/2024","","TRANSF | STAT 103","","TWK AGRI","-39057.53","170414.99"
"58","05","00032332","Payment","30/07/2024","","TRANSF | STAT 104","","TWK AGRI","-18061.64","152353.35"
"59","06","00033224","Payment","26/08/2024","","TRANSF | STAT 105","","TWK AGRI","-22338.84","130014.51"
"60","07","00033921","Payment","26/09/2024","","TRANSF | STAT 106","","TWK AGRI","-2984.27","127030.24"
"61","08","00034518","Payment","26/10/2024","","TRANSF | STAT 107","","DISCOUNT ALLOWED","-385.04","126645.20"
"62","08","00034518","Payment","26/10/2024","","TRANSF | STAT 107","","TWK AGRI PTY LTD","-38338.45","88306.75"
"63","09","00035263","Payment","10/12/2024","","TRANSF | STAT 108","","TWK AGRI PTY LTD","-22581.72","65725.03"
"64","10","00036195","Payment","27/12/2024","","TRANSF | STAT 109","","TWK AGRI PTY LTD","-12104.70","53620.33"
"65","11","00036467","Payment","31/01/2025","","TRANSF | STAT 110","","TWK AGRI PTY LTD","-4398.27","49222.06"
"66","07","00037732","Payment","23/07/2024","","TRANSF | STAT:105","","TWK AGRI PTY LTD","-10430.79","38791.27"
"TOTAL TRANSACTIONS: 38791.27","","","","","","","","","",""
