"ACCOUNT:","TWK002 - TWK AGRI PTY LTD"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","118131.54"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","118131.54"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","CURRENT"
"INCLUDE:","UD PAYMENTS, UD CHEQUES, CREDIT CLAIMS"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"25","03","00012550","Crd Note","24/05/2025","00043294","DN#12257","","TWK AGRI PTY LTD","-14835.00","53630.65"
"26","03","00039080","Payment","30/05/2025","","TRANSF | STAT 114","","TWK AGRI PTY LTD","-7306.68","46323.97"
"27","03","00039080","Payment","30/05/2025","00042050","TRANSF | STAT 114","","TWK AGRI PTY LTD","-8058.97","38265.00"
"28","04","00012724","Crd Note","13/06/2025","00043909","DN#12516","","TWK AGRI PTY LTD","-16905.00","21360.00"
"29","04","00043909","Invoice","13/06/2025","00043909","DN#12516","00011460","TWK AGRI PTY LTD","27762.26","49122.26"
"30","04","00012825","Crd Note","26/06/2025","00044235","DN#12335","","TWK AGRI PTY LTD","-17250.00","31872.26"
"31","04","00044235","Invoice","26/06/2025","00044235","DN#12335","","TWK AGRI PTY LTD","27762.26","59634.52"
"32","05","00012908","Crd Note","05/07/2025","00044542","DN#12620","","TWK AGRI PTY LTD","-17250.00","42384.52"
"33","05","00044542","Invoice","05/07/2025","00044542","DN#12620","","TWK AGRI PTY LTD","27762.26","70146.78"
"34","05","00044731","Invoice","10/07/2025","00044731","DN#12191","00011725","TWK AGRI PTY LTD","7687.52","77834.30"
"35","05","00012958","Crd Note","12/07/2025","00044731","DN#12191","","TWK AGRI PTY LTD","-5175.00","72659.30"
"36","05","00012982","Crd Note","14/07/2025","00044816","DN#12202","","TWK AGRI PTY LTD","-5175.00","67484.30"
"37","05","00044816","Invoice","14/07/2025","00044816","DN#12202","00011766","TWK AGRI PTY LTD","7687.52","75171.82"
"38","05","00013019","Crd Note","19/07/2025","00044967","DN#12721","","TWK AGRI PTY LTD","-13972.50","61199.32"
"39","05","00044967","Invoice","19/07/2025","00044967","DN#12721","00011824","TWK AGRI PTY LTD","22515.01","83714.33"
"40","05","00013057","Crd Note","26/07/2025","00045149","DN 20009","","TWK AGRI PTY LTD","-7762.50","75951.83"
"41","05","00045148","Invoice","26/07/2025","00045148","ON 375149748-001","00011908","TWK AGRI PTY LTD","3768.78","79720.61"
"42","05","00045149","Invoice","26/07/2025","00045149","DN 20009","00011909","TWK AGRI PTY LTD","7762.50","87483.11"
"43","05","00013101","Crd Note","01/08/2025","00045302","DN #20125","","TWK AGRI PTY LTD","-11730.00","75753.11"
"44","05","00045302","Invoice","01/08/2025","00045302","DN #20125","00011985","TWK AGRI PTY LTD","20104.97","95858.08"
"45","06","00013235","Crd Note","15/08/2025","00045666","DN#20319","","TWK AGRI PTY LTD","-16215.00","79643.08"
"46","06","00045666","Invoice","15/08/2025","00045666","DN#20319","00012151","TWK AGRI PTY LTD","25831.19","105474.27"
"47","06","00013335","Crd Note","29/08/2025","00045986","DN#20560","","TWK AGRI PTY LTD","-16905.00","88569.27"
"48","06","00045986","Invoice","29/08/2025","00045986","DN#20560","00012293","TWK AGRI PTY LTD","27559.27","116128.54"
"49","07","00046470","Invoice","17/09/2025","00046470","D/N 21042","","TWK AGRI PTY LTD","32866.71","148995.25"
"50","07","00013500","Crd Note","18/09/2025","00046470","D/N 21042","","TWK AGRI PTY LTD","-20700.00","128295.25"
"51","07","00046762","Invoice","30/09/2025","00046762","DN#21079","","TWK AGRI PTY LTD","11091.26","139386.51"
"52","08","00013587","Crd Note","01/10/2025","00046762","DN#21079","","TWK AGRI PTY LTD","-7245.00","132141.51"
"53","08","00013716","Crd Note","20/10/2025","00047196","DN#20197","","TWK AGRI PTY LTD","-16215.00","115926.51"
"54","08","00047196","Invoice","20/10/2025","00047196","DN#20197","","TWK AGRI PTY LTD","36631.64","152558.15"
"55","09","00013874","Crd Note","17/11/2025","00047714","DN#20798 EMPTIES","","TWK AGRI PTY LTD","-15870.00","136688.15"
"56","09","00047714","Invoice","17/11/2025","00047714","DN#20798","","TWK AGRI PTY LTD","24390.86","161079.01"
"57","10","00048160","Invoice","08/12/2025","00048160","DN#20905","","TWK AGRI PTY LTD","24336.02","185415.03"
"58","10","00014034","Crd Note","09/12/2025","00048160","DN#20905","","TWK AGRI PTY LTD","-15180.00","170235.03"
"59","11","00014232","Crd Note","09/01/2026","00048686","DN-20974","00012778","TWK AGRI PTY LTD","-12380.03","157855.00"
"60","11","00014237","Crd Note","09/01/2026","00048687","DN-20975","","TWK AGRI PTY LTD","-22770.00","135085.00"
"61","11","00048686","Invoice","09/01/2026","00048686","DN-20974","00012778","TWK AGRI PTY LTD","12380.03","147465.03"
"62","11","00048687","Invoice","09/01/2026","00048687","DN-20975","00012810","TWK AGRI PTY LTD","35150.03","182615.06"
"63","12","00014414","Crd Note","12/02/2026","00049208","DN#21535","","TWK AGRI PTY LTD","-22195.00","160420.06"
"64","12","00049208","Invoice","12/02/2026","00049208","DN#21535","","TWK AGRI PTY LTD","35663.47","196083.53"
"65","12","00043500","Payment","25/02/2026","","TRANSF | STAT 123","","TWK AGRI PTY LTD","-1249.77","194833.76"
"66","12","00043500","Payment","25/02/2026","00041747","TRANSF | STAT 123","","TWK AGRI PTY LTD","-10976.86","183856.90"
"67","12","00043500","Payment","25/02/2026","00043112","TRANSF | STAT 123","","TWK AGRI PTY LTD","-10649.34","173207.56"
"68","12","00043500","Payment","25/02/2026","00043294","TRANSF | STAT 123","","TWK AGRI PTY LTD","-9598.21","163609.35"
"69","12","00043500","Payment","25/02/2026","00043909","TRANSF | STAT 123","","TWK AGRI PTY LTD","-10857.26","152752.09"
"70","12","00043500","Payment","25/02/2026","00044235","TRANSF | STAT 123","","TWK AGRI PTY LTD","-10512.26","142239.83"
"71","12","00043500","Payment","25/02/2026","00044542","TRANSF | STAT 123","","TWK AGRI PTY LTD","-10512.26","131727.57"
"72","12","00043500","Payment","25/02/2026","00044731","TRANSF | STAT 123","","TWK AGRI PTY LTD","-2512.52","129215.05"
"73","12","00043500","Payment","25/02/2026","00044816","TRANSF | STAT 123","","TWK AGRI PTY LTD","-2512.52","126702.53"
"74","12","00043500","Payment","25/02/2026","00044967","TRANSF | STAT 123","","TWK AGRI PTY LTD","-8542.51","118160.02"
"75","12","00043500","Payment","25/02/2026","00045148","TRANSF | STAT 123","","TWK AGRI PTY LTD","-3768.78","114391.24"
"76","12","00043500","Payment","25/02/2026","00045302","TRANSF | STAT 123","","TWK AGRI PTY LTD","-8374.97","106016.27"
"77","12","00043500","Payment","25/02/2026","00045666","TRANSF | STAT 123","","TWK AGRI PTY LTD","-9616.19","96400.08"
"78","12","00043500","Payment","25/02/2026","00045986","TRANSF | STAT 123","","TWK AGRI PTY LTD","-10654.27","85745.81"
"79","12","00043500","Payment","25/02/2026","00046470","TRANSF | STAT 123","","TWK AGRI PTY LTD","-12166.71","73579.10"
"80","12","00043500","Payment","25/02/2026","00046762","TRANSF | STAT 123","","TWK AGRI PTY LTD","-3846.26","69732.84"
"81","12","00043500","Payment","25/02/2026","00047196","TRANSF | STAT 123","","TWK AGRI PTY LTD","-20416.64","49316.20"
"82","12","00043500","Payment","25/02/2026","00047714","TRANSF | STAT 123","","TWK AGRI PTY LTD","-8520.86","40795.34"
"83","12","00043500","Payment","25/02/2026","00048160","TRANSF | STAT 123","","TWK AGRI PTY LTD","-9156.02","31639.32"
"84","12","00043500","Payment","25/02/2026","00048687","TRANSF | STAT 123","","TWK AGRI PTY LTD","-12380.03","19259.29"
"85","01","00000492","Journal","01/03/2026","00029684","","","DISCOUNT ALLOWED","-506.36","18752.93"
"86","01","00000493","Journal","01/03/2026","00029684","","","00029684 FIX","4081.85","22834.78"
"87","13","00049606","Invoice","06/03/2026","00049606","DN#21950","00013368","TWK AGRI PTY LTD","23457.21","46291.99"
"88","13","00014554","Crd Note","07/03/2026","00049606","DN#21950","","TWK AGRI PTY LTD","-15180.00","31111.99"
"89","13","00049882","Invoice","24/03/2026","00049882","DN-21976","00013519","TWK AGRI PTY LTD","23348.97","54460.96"
"90","13","00014649","Crd Note","25/03/2026","00049882","DN-21976","","TWK AGRI PTY LTD","-14490.00","39970.96"
"91","14","00050099","Invoice","06/04/2026","00050099","DN-22046","00013628","TWK AGRI PTY LTD","22982.66","62953.62"
"92","14","00014711","Crd Note","07/04/2026","00050099","DN-22046","","TWK AGRI PTY LTD","-13972.50","48981.12"
"93","14","00050439","Invoice","29/04/2026","00050439","DN-21880","00013792","TWK AGRI PTY LTD","5300.12","54281.24"
"94","14","00050440","Invoice","29/04/2026","00050440","DN-21880-EMPTY","00013793","TWK AGRI PTY LTD","10350.00","64631.24"
"95","14","00014820","Crd Note","30/04/2026","00050440","DN-21880-EMPTY","","TWK AGRI PTY LTD","-10350.00","54281.24"
"96","15","00050680","Invoice","14/05/2026","00050680","DN#22709","","TWK AGRI PTY LTD","16387.95","70669.19"
"97","15","00014910","Crd Note","15/05/2026","00050680","DN#22709","","TWK AGRI PTY LTD","-9142.50","61526.69"
"98","15","00050898","Invoice","27/05/2026","00050898","DN#22761","","TWK AGRI PTY LTD","20332.95","81859.64"
"99","15","00014982","Crd Note","28/05/2026","00050898","DN#22761","","TWK AGRI PTY LTD","-11385.00","70474.64"
"100","16","00051180","Invoice","12/06/2026","00051180","DN#22798","00013935","TWK AGRI PTY LTD","29721.98","100196.62"
"101","16","00015063","Crd Note","15/06/2026","00051180","DN#22798","00013935","TWK AGRI PTY LTD","-29721.98","70474.64"
"102","16","00015070","Crd Note","15/06/2026","00051227","DN#22904-EMPTY","","TWK AGRI PTY LTD","-17250.00","53224.64"
"103","16","00051226","Invoice","15/06/2026","00051226","DN#22904","","TWK AGRI PTY LTD","12471.98","65696.62"
"104","16","00051227","Invoice","15/06/2026","00051227","DN#22904-EMPTY","","TWK AGRI PTY LTD","17250.00","82946.62"
"105","17","00015155","Crd Note","01/07/2026","00051496","DN#22534","","TWK AGRI PTY LTD","-17250.00","65696.62"
"106","17","00051496","Invoice","01/07/2026","00051496","DN#22534","","TWK AGRI PTY LTD","29721.98","95418.60"
"107","01","00000490","Journal","12/07/2026","00022182","","","PAYMENT CORRECTION FOR 2023","1160.62","96579.22"
"108","01","00000490","Journal","12/07/2026","00023115","","","PAYMENT CORRECTION FOR 2023","203.65","96782.87"
"109","01","00000490","Journal","12/07/2026","00023836","","","PAYMENT CORRECTION FOR 2023","814.22","97597.09"
"110","01","00000490","Journal","12/07/2026","00024560","","","PAYMENT CORRECTION FOR 2023","367.10","97964.19"
"111","01","00000490","Journal","12/07/2026","00025906","","","PAYMENT CORRECTION FOR 2023","426.60","98390.79"
"112","01","00000490","Journal","12/07/2026","00026681","","","PAYMENT CORRECTION FOR 2023","1046.93","99437.72"
"113","01","00000491","Journal","12/07/2026","","","","26.07.2023","-203.65","99234.07"
"114","01","00000491","Journal","12/07/2026","","","","26.09.2023","-367.10","98866.97"
"115","01","00000491","Journal","12/07/2026","","","","26.10.2023","-426.60","98440.37"
"116","01","00000491","Journal","12/07/2026","","","","28.08.2023","-469.22","97971.15"
"117","01","00000491","Journal","12/07/2026","","","","27.11.2023","-701.93","97269.22"
"118","01","00000491","Journal","12/07/2026","","","","26.06.2023","-1160.62","96108.60"
"119","17","00015262","Crd Note","15/07/2026","00051841","DN#22576","","TWK AGRI PTY LTD","-14835.00","81273.60"
"120","17","00051841","Invoice","15/07/2026","00051841","DN#22576","","TWK AGRI PTY LTD","24442.49","105716.09"
"121","17","00000499","Journal","23/07/2026","","","","DISCOUNT ALLOWED","-375.10","105340.99"
"122","17","00000499","Journal","23/07/2026","","","","DISCOUNT ALLOWED","-552.04","104788.95"
"123","17","00000499","Journal","23/07/2026","","","","DISCOUNT ALLOWED","1052.05","105841.00"
"124","17","00000500","Journal","23/07/2026","","","","DISCOUNT ALLOWED","-300.54","105540.46"
"125","17","00000501","Journal","23/07/2026","","","","DISCOUNT ALLOWED","233.10","105773.56"
"126","17","00000501","Journal","23/07/2026","","","","DISCOUNT ALLOWED","-983.04","104790.52"
"127","17","00000502","Journal","23/07/2026","","","","DISCOUNT ALLOWED","-310.37","104480.15"
"128","17","00052241","Invoice","31/07/2026","00052241","DN#24229","","TWK AGRI PTY LTD","34052.09","138532.24"
"129","17","00015370","Crd Note","01/08/2026","00052241","DN#24229","","TWK AGRI PTY LTD","-19665.00","118867.24"
"130","17","00000503","Journal","09/08/2026","00035263","","","DISCOUNT ALLOWED","-552.04","118315.20"
"131","17","00000503","Journal","09/08/2026","00035263","","","DISCOUNT ALLOWED","1052.05","119367.25"
"132","17","00000504","Journal","09/08/2026","00030419","","","DISCOUNT ALLOWED","-375.10","118992.15"
"133","17","00000505","Journal","09/08/2026","00033921","","","TWK AGRI PTY LTD","108.19","119100.34"
"134","17","00000506","Journal","09/08/2026","00034518","","","DISCOUNT ALLOWED TOP-UP","-233.10","118867.24"
"135","18","00000507","Journal","09/08/2026","","","","DISCOUNT ALLOWED","-112.78","118754.46"
"136","18","00000508","Journal","09/08/2026","","","","DISCOUNT ALLOWED","-228.93","118525.53"
"137","18","00000509","Journal","09/08/2026","","","","DISCOUNT ALLOWED","-393.99","118131.54"
"TOTAL TRANSACTIONS: 118131.54","","","","","","","","","",""
