"ACCOUNT:","IVE001 - ST IVES"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","-4552.48"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","-4552.48"
"SORT ORDER:","DOCUMENT NUMBER"
"YEAR:","CURRENT"
"INCLUDE:","UD PAYMENTS, UD CHEQUES, CREDIT CLAIMS"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"48","09","00042140","Payment","07/11/2025","00046407","TRANSF | STAT 120","","ST IVES","-7199.98","-238052.34"
"49","09","00042140","Payment","07/11/2025","00046571","TRANSF | STAT 120","","ST IVES","-7199.98","-245252.32"
"50","02","00042616","Invoice","29/04/2025","00042616","DN#13107","00011090","ST IVES","5440.01","-239812.31"
"51","02","00042617","Invoice","29/04/2025","00042617","DN#13107-EMPTY","","ST IVES","4830.00","-234982.31"
"52","10","00042763","Payment","22/12/2025","00047939","TRANSF | STAT 121","","ST IVES","-5759.98","-240742.29"
"53","11","00042855","Payment","02/01/2026","00047283","TRANSF | STAT 122","","ST IVES","-7199.98","-247942.27"
"54","11","00042855","Payment","02/01/2026","00047575","TRANSF | STAT 122","","ST IVES","-7199.98","-255142.25"
"55","02","00042892","Invoice","07/05/2025","00042892","DN#12067","00011147","ST IVES","560.00","-254582.25"
"56","02","00042893","Invoice","07/05/2025","00042893","DN#12067-EMPTY","","ST IVES","1035.00","-253547.25"
"57","03","00043016","Invoice","13/05/2025","00043016","DN#12081","00011189","ST IVES","2879.99","-250667.26"
"58","03","00043017","Invoice","13/05/2025","00043017","DN#12081-EMPTY","","ST IVES","2415.00","-248252.26"
"59","11","00043154","Payment","28/01/2026","00048292","TRANSF | STAT 122","","ST IVES","-4319.99","-252572.25"
"60","03","00043185","Invoice","19/05/2025","00043185","","00011223","ST IVES","5759.98","-246812.27"
"61","12","00043476","Payment","27/02/2026","00048529","TRANSF | STAT 123","","ST IVES","-7199.98","-254012.25"
"62","12","00043476","Payment","27/02/2026","00048921","TRANSF | STAT 123","","ST IVES","-8639.97","-262652.22"
"63","12","00043476","Payment","27/02/2026","00049257","TRANSF | STAT 123","","ST IVES","-4319.99","-266972.21"
"64","13","00043647","Payment","10/03/2026","00049476","TRANSF | STAT 124","","ST IVES","-5759.98","-272732.19"
"65","04","00043812","Invoice","11/06/2025","00043812","DN#12378","00011400","ST IVES","4319.99","-268412.20"
"66","04","00043813","Invoice","11/06/2025","00043813","DN#12378-EMPTY","00011401","ST IVES","3622.50","-264789.70"
"67","14","00043880","Payment","02/04/2026","00049476","TRANSF | STAT 125","","ST IVES","-1440.00","-266229.70"
"68","14","00044142","Payment","28/04/2026","00049659","TRANSF | STAT 125","","ST IVES","-7199.98","-273429.68"
"69","15","00044230","Payment","06/05/2026","00050471","TRANSF | STAT 125","","ST IVES","-7199.98","-280629.66"
"70","15","00044457","Payment","27/05/2026","00050687","TRANSF | STAT 126","","ST IVES","-8639.97","-289269.63"
"71","05","00044491","Invoice","03/07/2025","00044491","DN#12163","00011662","ST IVES","7199.98","-282069.65"
"72","05","00044492","Invoice","03/07/2025","00044492","DN#12163-EMPTY","00011663","ST IVES","6037.50","-276032.15"
"73","16","00044876","Payment","24/06/2026","","TRANSF | STAT 127","","ST IVES","-4319.99","-280352.14"
"74","16","00044876","Payment","24/06/2026","00049889","TRANSF | STAT 127","","ST IVES","-7199.98","-287552.12"
"75","16","00044876","Payment","24/06/2026","00050242","TRANSF | STAT 127","","ST IVES","-7199.98","-294752.10"
"76","16","00044876","Payment","24/06/2026","00051036","TRANSF | STAT 127","","ST IVES","-4319.99","-299072.09"
"77","05","00045026","Invoice","22/07/2025","00045026","D/N 12230","00011850","ST IVES","7479.98","-291592.11"
"78","17","00045099","Payment","07/07/2026","00051291","TRANSF | STAT 128","","ST IVES","-10079.97","-301672.08"
"79","17","00045099","Payment","07/07/2026","00051603","TRANSF | STAT 128","","ST IVES","-7199.98","-308872.06"
"80","17","00045331","Payment","22/07/2026","00051844","TRANSF | STAT 128","","ST IVES","-7199.98","-316072.04"
"81","06","00045509","Invoice","08/08/2025","00045509","DN#20078","","ST IVES","7199.98","-308872.06"
"82","06","00045510","Invoice","08/08/2025","00045510","DN#20078-EMPTY","","ST IVES","6037.50","-302834.56"
"83","18","00045582","Payment","03/08/2026","00052087","TRANSF | STAT 129","","ST IVES","-8639.97","-311474.53"
"84","06","00045745","Invoice","19/08/2025","00045745","DN#20427","00012180","ST IVES","7199.98","-304274.55"
"85","06","00045746","Invoice","19/08/2025","00045746","DN#20427-EMPTY","00012181","ST IVES","6037.50","-298237.05"
"86","18","00045788","Payment","18/08/2026","00052582","TRANSF | STAT 129","","ST IVES","-8639.97","-306877.02"
"87","18","00045890","Payment","25/08/2026","","TRANSF | STAT 129","","ST IVES","-8639.97","-315516.99"
"88","19","00046004","Payment","02/09/2026","00052777","TRANSF | STAT 130","","ST IVES","-5759.98","-321276.97"
"89","07","00046407","Invoice","16/09/2025","00046407","DN#21033","","ST IVES","7199.98","-314076.99"
"90","07","00046409","Invoice","16/09/2025","00046409","DN#21033-EMPTY","","ST IVES","6037.50","-308039.49"
"91","07","00046571","Invoice","22/09/2025","00046571","DN#20396","","ST IVES","7199.98","-300839.51"
"92","07","00046572","Invoice","22/09/2025","00046572","DN#20396-EMPTY","","ST IVES","6037.50","-294802.01"
"93","08","00047283","Invoice","24/10/2025","00047283","DN#20753","","ST IVES","7199.98","-287602.03"
"94","08","00047284","Invoice","24/10/2025","00047284","DN#20753-EMPTY","","ST IVES","6037.50","-281564.53"
"95","09","00047575","Invoice","08/11/2025","00047575","DN#21151","","ST IVES","7199.98","-274364.55"
"96","09","00047576","Invoice","08/11/2025","00047576","DN#21151-EMPTY","","ST IVES","6037.50","-268327.05"
"97","09","00047939","Invoice","27/11/2025","00047939","DN#21173","","ST IVES","5759.98","-262567.07"
"98","09","00047940","Invoice","27/11/2025","00047940","DN#21173-EMPTY","","ST IVES","4830.00","-257737.07"
"99","10","00048292","Invoice","15/12/2025","00048292","DN#21417","","ST IVES","4319.99","-253417.08"
"100","10","00048293","Invoice","15/12/2025","00048293","DN#21417-EMPTY","","ST IVES","3622.50","-249794.58"
"101","10","00048529","Invoice","29/12/2025","00048529","DN-21605","","ST IVES","7199.98","-242594.60"
"102","10","00048530","Invoice","29/12/2025","00048530","DN-21605-EMPTY","","ST IVES","6037.50","-236557.10"
"103","11","00048921","Invoice","23/01/2026","00048921","DN#21662","00012956","ST IVES","8639.97","-227917.13"
"104","11","00048922","Invoice","23/01/2026","00048922","DN#21662- EMPTY","00012957","ST IVES","7245.00","-220672.13"
"105","12","00049211","Invoice","12/02/2026","00049211","DN#21249","00013104","ST IVES","4319.99","-216352.14"
"106","12","00049212","Invoice","12/02/2026","00049212","DN#21249-EMPTY","00013105","ST IVES","3622.50","-212729.64"
"107","12","00049257","Invoice","13/02/2026","00049257","DN#21543","","ST IVES","4319.99","-208409.65"
"108","12","00049258","Invoice","16/02/2026","00049258","DN#21543-EMPTY","","ST IVES","3622.50","-204787.15"
"109","12","00049476","Invoice","27/02/2026","00049476","DN=21805","00013295","ST IVES","7199.98","-197587.17"
"110","12","00049477","Invoice","27/02/2026","00049477","DN=21805-EMPTY","00013296","ST IVES","6037.50","-191549.67"
"111","13","00049659","Invoice","10/03/2026","00049659","DN#21824","00013403","ST IVES","7199.98","-184349.69"
"112","13","00049660","Invoice","10/03/2026","00049660","DN#21824-EMPTY","00013404","ST IVES","6037.50","-178312.19"
"113","13","00049889","Invoice","24/03/2026","00049889","DN-22150","00013512","ST IVES","7199.98","-171112.21"
"114","13","00049890","Invoice","24/03/2026","00049890","DN-22150-EMPTY","00013513","ST IVES","6037.50","-165074.71"
"115","14","00050242","Invoice","15/04/2026","00050242","DN-22321","00013702","ST IVES","7199.98","-157874.73"
"116","14","00050243","Invoice","15/04/2026","00050243","DN-22321-EMPTY","00013703","ST IVES","6037.50","-151837.23"
"117","14","00050432","Invoice","29/04/2026","00050432","DN-21883-EMPTY","00013785","ST IVES","6037.50","-145799.73"
"118","14","00050434","Invoice","29/04/2026","00050434","DN-21883","00013784","ST IVES","7199.98","-138599.75"
"119","14","00050471","Invoice","30/04/2026","00050471","DN#22358","","ST IVES","7199.98","-131399.77"
"120","14","00050472","Invoice","30/04/2026","00050472","DN#22358-EMPTY","","ST IVES","6037.50","-125362.27"
"121","15","00050687","Invoice","15/05/2026","00050687","DN#22711","","ST IVES","8639.97","-116722.30"
"122","15","00050688","Invoice","15/05/2026","00050688","DN#22711-EMPTY","","ST IVES","7245.00","-109477.30"
"123","16","00051036","Invoice","04/06/2026","00051036","DN#22627","","ST IVES","4319.99","-105157.31"
"124","16","00051291","Invoice","18/06/2026","00051291","DN#22912","","ST IVES","10079.97","-95077.34"
"125","16","00051292","Invoice","18/06/2026","00051292","DN#22912-EMPTIES","","ST IVES","8452.50","-86624.84"
"126","17","00051603","Invoice","04/07/2026","00051603","","","ST IVES","7199.98","-79424.86"
"127","17","00051604","Invoice","04/07/2026","00051604","DN#22677=EMPTY","","ST IVES","6037.50","-73387.36"
"128","17","00051844","Invoice","15/07/2026","00051844","DN#22821","","ST IVES","7199.98","-66187.38"
"129","17","00051845","Invoice","15/07/2026","00051845","DN#22821=EMPTIES","","ST IVES","6037.50","-60149.88"
"130","17","00052087","Invoice","25/07/2026","00052087","DN#24213","","ST IVES","8639.97","-51509.91"
"131","17","00052088","Invoice","25/07/2026","00052088","DN#24213-EMPTY","","ST IVES","7245.00","-44264.91"
"132","18","00052582","Invoice","14/08/2026","00052582","DN#24915","","ST IVES","8639.97","-35624.94"
"133","18","00052583","Invoice","15/08/2026","00052583","DN#24915-EMPTY","","ST IVES","7245.00","-28379.94"
"134","18","00052777","Invoice","25/08/2026","00052777","DN#24287","","ST IVES","5759.98","-22619.96"
"135","18","00052778","Invoice","25/08/2026","00052778","DN#24287-EMPTY","","ST IVES","4830.00","-17789.96"
"136","19","00053102","Invoice","12/09/2026","00053102","DN#24854","","ST IVES","7199.98","-10589.98"
"137","19","00053103","Invoice","12/09/2026","00053103","DN#24845-EMPTY","","ST IVES","6037.50","-4552.48"
"TOTAL TRANSACTIONS: -4552.48","","","","","","","","","",""
