"ACCOUNT:","WO0001 - L3 CASH AND CARRY"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","88768.73"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","0.00"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","2024 FEBRUARY"
"EXCLUDE:","ALLOCATION DETAIL"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"49","05","00005543","Crd Note","15/07/2023","","D/N 5504 EMPTIES","","L3 CASH AND CARRY","-12420.00","61813.24"
"50","05","00022409","Invoice","15/07/2023","","D/N 5504","00005952","L3 CASH AND CARRY","8933.49","70746.73"
"51","05","00022412","Invoice","15/07/2023","","D/N 5504 EMPTIES","","L3 CASH AND CARRY","12420.00","83166.73"
"52","05","00022837","Payment","25/07/2023","","TRANSF | STAT 92","","L3 CASH AND CARRY","-8933.49","74233.24"
"53","05","00005673","Crd Note","26/07/2023","","D/N 5545 EMPTIES","","L3 CASH AND CARRY","-8625.00","65608.24"
"54","05","00022800","Invoice","26/07/2023","","D/N 5545 EMPTIES","","L3 CASH AND CARRY","8625.00","74233.24"
"55","05","00022822","Invoice","26/07/2023","","D/N 5545","00006069","L3 CASH AND CARRY","7293.01","81526.25"
"56","06","00023161","Payment","04/08/2023","","TRANSF | STAT 93","","L3 CASH AND CARRY","-12249.00","69277.25"
"57","05","00005801","Crd Note","05/08/2023","","D/N 5574 EMPTIES","","L3 CASH AND CARRY","-12075.00","57202.25"
"58","05","00023154","Invoice","05/08/2023","","D/N 5574","00006197","L3 CASH AND CARRY","8899.79","66102.04"
"59","05","00023155","Invoice","05/08/2023","","D/N 5574 EMPTIES","00006199","L3 CASH AND CARRY","12075.00","78177.04"
"60","06","00023381","Payment","15/08/2023","","TRANSF | STAT 93","","L3 CASH AND CARRY","-8899.79","69277.25"
"61","06","00005905","Crd Note","16/08/2023","","D/N 6217 EMPTIES","","L3 CASH AND CARRY","-10350.00","58927.25"
"62","06","00023484","Invoice","16/08/2023","","D/N 6217","00006312","L3 CASH AND CARRY","7872.90","66800.15"
