"ACCOUNT:","WO0001 - L3 CASH AND CARRY"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","88768.73"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","0.00"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","2025 MARCH"
"EXCLUDE:","ALLOCATION DETAIL"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"52","09","00038727","Invoice","30/11/2024","","D/N 11107","","L3 CASH AND CARRY","12513.55","43125.54"
"53","09","00038848","Invoice","05/12/2024","","DN#10799","","L3 CASH AND CARRY","37594.36","80719.90"
"54","09","00011404","Crd Note","06/12/2024","","DN#10799","","L3 CASH AND CARRY","-21965.00","58754.90"
"55","09","00035345","Payment","11/12/2024","","TRANSF | STAT 109","","L3 CASH AND CARRY","-12513.55","46241.35"
"56","09","00039063","Invoice","14/12/2024","","DN#11143","","L3 CASH AND CARRY","35227.32","81468.67"
"57","09","00011496","Crd Note","17/12/2024","","DN#11143","","L3 CASH AND CARRY","-30072.50","51396.17"
"58","10","00036042","Payment","18/12/2024","","TRANSF | STAT 109","","L3 CASH AND CARRY","-27684.18","23711.99"
"59","09","00039164","Invoice","18/12/2024","","DN#0840","00010061","L3 CASH AND CARRY","35227.32","58939.31"
"60","09","00011518","Crd Note","19/12/2024","","DN#0840","","L3 CASH AND CARRY","-17710.00","41229.31"
"61","09","00035691","Payment","27/12/2024","","TRANSF | STAT 109","","L3 CASH AND CARRY","-13089.82","28139.49"
"62","09","00011608","Crd Note","31/12/2024","","D/N 9291","","L3 CASH AND CARRY","-24035.00","4104.49"
"63","09","00039491","Invoice","31/12/2024","","D/N 9291","00010116","L3 CASH AND CARRY","39370.25","43474.74"
"64","11","00039701","Invoice","08/01/2025","","DN#12003","00010176","L3 CASH AND CARRY","11673.11","55147.85"
"65","11","00036043","Payment","15/01/2025","","TRANSF | STAT 110","","L3 CASH AND CARRY","-26126.00","29021.85"
"66","11","00039895","Invoice","15/01/2025","","D/N 11926","00010231","L3 CASH AND CARRY","19916.42","48938.27"
"67","11","00011696","Crd Note","16/01/2025","","D/N 11926","","L3 CASH AND CARRY","-9832.50","39105.77"
"68","11","00036494","Payment","27/01/2025","","TRANSF | STAT:111","","L3 CASH AND CARRY","-8014.00","31091.77"
"69","11","00040271","Invoice","29/01/2025","","DN#1162","00010330","L3 CASH AND CARRY","14243.61","45335.38"
"70","11","00040272","Invoice","29/01/2025","","DN#11662-EMPTY","","L3 CASH AND CARRY","22367.50","67702.88"
"71","11","00011787","Crd Note","30/01/2025","","DN#11662-EMPTY","","L3 CASH AND CARRY","-24667.50","43035.38"
"72","11","00036462","Payment","04/02/2025","","TRANSF | STAT 111","","L3 CASH AND CARRY","-14244.00","28791.38"
