"ACCOUNT:","WO0001 - L3 CASH AND CARRY"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","88768.73"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","0.00"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","CURRENT"
"EXCLUDE:","ALLOCATION DETAIL"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"50","04","00039720","Payment","09/06/2025","","TRANSF | STAT 115","","L3 CASH AND CARRY","-12084.68","21611.92"
"51","03","00043728","Invoice","09/06/2025","","DN#12502","00011387","L3 CASH AND CARRY","11994.04","33605.96"
"52","03","00043729","Invoice","09/06/2025","","DN#12502-EMPTY","00011388","L3 CASH AND CARRY","20757.50","54363.46"
"53","04","00040559","Payment","13/06/2025","","TRANSF | STAT 115","","L3 CASH AND CARRY","-11994.04","42369.42"
"54","04","00012748","Crd Note","17/06/2025","","DN#12530- EMPTY","","L3 CASH AND CARRY","-32142.50","10226.92"
"55","04","00043972","Invoice","17/06/2025","","DN#12530","00011477","L3 CASH AND CARRY","19725.83","29952.75"
"56","04","00043973","Invoice","17/06/2025","","DN#12530- EMPTY","00011478","L3 CASH AND CARRY","31625.00","61577.75"
"57","04","00039738","Payment","20/06/2025","","TRANSF | STAT 115","","L3 CASH AND CARRY","-19725.83","41851.92"
"58","04","00044089","Invoice","20/06/2025","","DN#12414","00011532","L3 CASH AND CARRY","9421.26","51273.18"
"59","04","00044090","Invoice","20/06/2025","","DN#12414-EMPTY","00011533","L3 CASH AND CARRY","16675.00","67948.18"
"60","04","00012774","Crd Note","21/06/2025","","DN#12414-EMPTY","","L3 CASH AND CARRY","-16330.00","51618.18"
"61","04","00044131","Invoice","21/06/2025","","DN#12415","","L3 CASH AND CARRY","6500.00","58118.18"
"62","04","00044210","Invoice","24/06/2025","","DN#12541","","L3 CASH AND CARRY","6771.54","64889.72"
"63","04","00044211","Invoice","24/06/2025","","DN#12541-EMPTY","","L3 CASH AND CARRY","11212.50","76102.22"
"64","04","00012810","Crd Note","25/06/2025","","DN#12541-EMPTY","","L3 CASH AND CARRY","-11212.50","64889.72"
"65","04","00039582","Payment","25/06/2025","","TRANSF | STAT 115","","L3 CASH AND CARRY","-15921.26","48968.46"
"66","04","00039621","Payment","27/06/2025","","TRANSF | STAT 115","","L3 CASH AND CARRY","-6771.54","42196.92"
"67","05","00044430","Invoice","01/07/2025","","DN#12610","00011642","L3 CASH AND CARRY","14817.39","57014.31"
"68","05","00044431","Invoice","01/07/2025","","DN#12610- EMPTY","00011643","L3 CASH AND CARRY","16732.50","73746.81"
"69","05","00044457","Invoice","01/07/2025","","DN#12610","","L3 CASH AND CARRY","14377.39","88124.20"
"70","05","00012879","Crd Note","02/07/2025","","DN#12610- EMPTY","","L3 CASH AND CARRY","-16732.50","71391.70"
"71","05","00012886","Crd Note","02/07/2025","","DN#12610","","L3 CASH AND CARRY","-14817.39","56574.31"
"72","05","00039761","Payment","02/07/2025","","TRANSF | STAT 116","","L3 CASH AND CARRY","-14377.39","42196.92"
"73","05","00044564","Invoice","05/07/2025","","DN#12616","","L3 CASH AND CARRY","12000.00","54196.92"
"74","05","00040110","Payment","07/07/2025","","TRANSF | STAT 116","","L3 CASH AND CARRY","-12000.00","42196.92"
"75","05","00044682","Invoice","09/07/2025","","DN#12184","00011679","L3 CASH AND CARRY","13472.03","55668.95"
"76","05","00044683","Invoice","09/07/2025","","DN#12184-EMPTY","00011680","L3 CASH AND CARRY","18170.00","73838.95"
"77","05","00012948","Crd Note","10/07/2025","","DN#12184-EMPTY","","L3 CASH AND CARRY","-18170.00","55668.95"
"78","05","00040006","Payment","14/07/2025","","TRANSF | STAT 116","","L3 CASH AND CARRY","-13472.03","42196.92"
"79","05","00044901","Invoice","17/07/2025","","DN#12212","","L3 CASH AND CARRY","7378.76","49575.68"
"80","05","00044902","Invoice","17/07/2025","","DN#12212-EMPTY","","L3 CASH AND CARRY","13627.50","63203.18"
"81","05","00013026","Crd Note","19/07/2025","","DN#12212-EMPTY","","L3 CASH AND CARRY","-13627.50","49575.68"
"82","05","00044977","Invoice","19/07/2025","","D/N 12213","","L3 CASH AND CARRY","12000.00","61575.68"
"83","05","00040276","Payment","28/07/2025","","TRANSF | STAT 116","","L3 CASH AND CARRY","-19378.76","42196.92"
"84","06","00045769","Invoice","29/07/2025","","DN#20114","","L3 CASH AND CARRY","6000.00","48196.92"
"85","05","00045283","Invoice","31/07/2025","","D/N20124","00011952","L3 CASH AND CARRY","15960.57","64157.49"
"86","05","00045284","Invoice","31/07/2025","","D/N20124","00011953","L3 CASH AND CARRY","27887.50","92044.99"
"87","05","00013106","Crd Note","02/08/2025","","D/N20124","","L3 CASH AND CARRY","-27887.50","64157.49"
"88","06","00040452","Payment","05/08/2025","","TRANSF | STAT 117","","L3 CASH AND CARRY","-21960.57","42196.92"
"89","06","00045588","Invoice","06/08/2025","","DN#20218","","L3 CASH AND CARRY","11600.00","53796.92"
"90","06","00045589","Invoice","06/08/2025","","DN#20218","","L3 CASH AND CARRY","11400.00","65196.92"
"91","06","00013197","Crd Note","11/08/2025","","DN#20218","","L3 CASH AND CARRY","-11600.00","53596.92"
"92","06","00045582","Invoice","11/08/2025","","DN#20308","00012113","L3 CASH AND CARRY","12431.63","66028.55"
"93","06","00045583","Invoice","11/08/2025","","DN#20308-EMPTY","00012114","L3 CASH AND CARRY","22655.00","88683.55"
"94","06","00045594","Invoice","11/08/2025","","DN#20310","00012113","L3 CASH AND CARRY","3353.40","92036.95"
"95","06","00045611","Invoice","11/08/2025","","DN#20308","","L3 CASH AND CARRY","12153.56","104190.51"
"96","06","00013198","Crd Note","12/08/2025","","DN#20308-EMPTY","","L3 CASH AND CARRY","-22655.00","81535.51"
"97","06","00013203","Crd Note","12/08/2025","","DN#20308","","L3 CASH AND CARRY","-12431.63","69103.88"
"98","06","00013206","Crd Note","12/08/2025","","DN#20310-EMPTY","","L3 CASH AND CARRY","-3967.50","65136.38"
"99","06","00045595","Invoice","12/08/2025","","DN#20310-EMPTY","00012114","L3 CASH AND CARRY","5232.50","70368.88"
"100","06","00040892","Payment","28/08/2025","","TRANSF | STAT 117","","L3 CASH AND CARRY","-26906.96","43461.92"
"101","06","00045958","Invoice","28/08/2025","","D/N20339","","L3 CASH AND CARRY","12597.84","56059.76"
"102","06","00045959","Invoice","28/08/2025","","D/N20339","","L3 CASH AND CARRY","22310.00","78369.76"
"103","06","00013330","Crd Note","29/08/2025","","D/N20339","","L3 CASH AND CARRY","-22310.00","56059.76"
"104","07","00041121","Payment","08/09/2025","","TRANSF | STAT 118","","L3 CASH AND CARRY","-12597.80","43461.96"
"105","07","00046265","Invoice","10/09/2025","","DN21026","00012406","L3 CASH AND CARRY","11117.59","54579.55"
"106","07","00046266","Invoice","10/09/2025","","DN21026-EMPTY","00012407","L3 CASH AND CARRY","20470.00","75049.55"
"107","07","00013440","Crd Note","11/09/2025","","DN21026-EMPTY","","L3 CASH AND CARRY","-20470.00","54579.55"
"108","07","00013511","Crd Note","19/09/2025","","DN#21046-EMPTY","","L3 CASH AND CARRY","-19607.50","34972.05"
"109","07","00046505","Invoice","19/09/2025","","DN#21046","00012459","L3 CASH AND CARRY","10118.23","45090.28"
"110","07","00046506","Invoice","19/09/2025","","DN#21046-EMPTY","00012460","L3 CASH AND CARRY","19722.50","64812.78"
